country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","05-10-2025 09:00:00",17.4559458,78.4332152,NO2,25,29,27
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","05-10-2025 09:00:00",17.4559458,78.4332152,OZONE,11,15,13
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","05-10-2025 09:00:00",17.349694,78.451437,NO2,12,16,15
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","05-10-2025 09:00:00",17.518400,78.278777,PM10,26,94,49
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","05-10-2025 09:00:00",17.518400,78.278777,NH3,1,2,1
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","05-10-2025 09:00:00",17.5316895,78.218939,NH3,1,7,3
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","05-10-2025 09:00:00",27.106972,78.000111,SO2,11,21,16
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","05-10-2025 09:00:00",27.19865833,78.00598056,PM10,18,96,52
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","05-10-2025 09:00:00",27.19865833,78.00598056,NO2,3,19,9
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","05-10-2025 09:00:00",27.19412,77.96237,CO,21,38,31
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","05-10-2025 09:00:00",17.460103,78.334361,NO2,6,63,40
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","05-10-2025 09:00:00",10.7654824,79.1389968,NO2,3,3,3
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","05-10-2025 09:00:00",27.23711,78.01936,NH3,2,2,2
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","05-10-2025 09:00:00",28.964949,77.278761,NO2,35,77,60
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","05-10-2025 09:00:00",28.964949,77.278761,CO,38,74,56
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","05-10-2025 09:00:00",28.359581,79.414455,PM2.5,7,25,15
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","05-10-2025 09:00:00",28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","05-10-2025 09:00:00",28.38910936,79.42963708,SO2,38,39,39
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","05-10-2025 09:00:00",28.38910936,79.42963708,OZONE,1,2,1
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","05-10-2025 09:00:00",28.406963,77.849831,NO2,22,88,54
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","05-10-2025 09:00:00",28.406963,77.849831,SO2,12,20,16
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","05-10-2025 09:00:00",26.4703136,80.3229863,NO2,41,59,47
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","05-10-2025 09:00:00",26.4703136,80.3229863,CO,56,77,73
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","05-10-2025 09:00:00",28.2348927,77.8683002,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","05-10-2025 09:00:00",28.2348927,77.8683002,PM10,27,96,73
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","05-10-2025 09:00:00",28.2348927,77.8683002,CO,20,81,48
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","05-10-2025 09:00:00",26.766433,80.927299,PM10,31,87,60
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","05-10-2025 09:00:00",26.766433,80.927299,OZONE,28,30,28
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","05-10-2025 09:00:00",26.868120,81.005119,SO2,10,11,10
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","05-10-2025 09:00:00",28.6603346,77.3572563,NO2,11,22,17
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","05-10-2025 09:00:00",28.6603346,77.3572563,NH3,9,10,9
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","05-10-2025 09:00:00",26.730136,83.433859,NO2,10,12,11
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","05-10-2025 09:00:00",26.730136,83.433859,CO,2,4,3
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","05-10-2025 09:00:00",28.47272,77.482000,NH3,9,15,11
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","05-10-2025 09:00:00",28.557054,77.453663,NH3,6,8,7
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","05-10-2025 09:00:00",27.168897,78.376960,NO2,17,17,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","05-10-2025 09:00:00",27.168897,78.376960,SO2,20,27,25
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","05-10-2025 09:00:00",27.168897,78.376960,CO,18,24,23
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","05-10-2025 09:00:00",27.1594,78.3953,PM10,16,75,41
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","05-10-2025 09:00:00",27.1594,78.3953,OZONE,6,18,10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","05-10-2025 09:00:00",28.646233,77.358075,SO2,15,23,18
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","05-10-2025 09:00:00",28.646233,77.358075,CO,43,114,90
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","05-10-2025 09:00:00",28.557054,77.453663,OZONE,5,127,15
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","05-10-2025 09:00:00",28.725645,77.749675,CO,39,70,55
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","05-10-2025 09:00:00",25.4547,78.6039,CO,6,44,12
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","05-10-2025 09:00:00",26.428282,80.327067,PM10,9,49,23
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","05-10-2025 09:00:00",27.169338,78.03582,OZONE,1,24,2
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","05-10-2025 09:00:00",27.19862,77.92066,NO2,32,33,32
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","05-10-2025 09:00:00",26.509954,80.249612,PM2.5,1,38,15
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","05-10-2025 09:00:00",26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","05-10-2025 09:00:00",28.6603346,77.3572563,PM2.5,72,298,147
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","05-10-2025 09:00:00",27.19862,77.92066,SO2,21,40,29
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","05-10-2025 09:00:00",25.425602,81.917152,NO2,6,6,6
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","05-10-2025 09:00:00",25.425602,81.917152,CO,4,22,10
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","05-10-2025 09:00:00",25.494,81.863,NO2,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","05-10-2025 09:00:00",25.494,81.863,NH3,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","05-10-2025 09:00:00",25.494,81.863,SO2,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","05-10-2025 09:00:00","25.44919916 ","81.82735986 ",PM2.5,7,88,24
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","05-10-2025 09:00:00","25.44919916 ","81.82735986 ",SO2,4,32,17
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","05-10-2025 09:00:00",25.3505986,82.9083074,PM10,3,29,13
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","05-10-2025 09:00:00",28.856664,78.772638,CO,40,42,40
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","05-10-2025 09:00:00",28.849399,78.742362,PM2.5,50,197,97
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","05-10-2025 09:00:00",28.802625,78.753728,PM10,67,228,111
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","05-10-2025 09:00:00",28.802625,78.753728,SO2,22,32,29
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","05-10-2025 09:00:00",29.4723508,77.7194031,NH3,5,8,7
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","05-10-2025 09:00:00",28.5447608,77.3231257,NH3,8,12,10
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","05-10-2025 09:00:00",28.6245479,77.3577104,PM2.5,65,178,103
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","05-10-2025 09:00:00",28.5898,77.3101,PM10,110,208,156
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","05-10-2025 09:00:00",28.5898,77.3101,NO2,15,108,63
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","05-10-2025 09:00:00",28.5898,77.3101,SO2,7,11,8
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","05-10-2025 09:00:00",28.5898,77.3101,OZONE,3,136,9
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","05-10-2025 09:00:00",28.569230,77.393848,PM2.5,61,206,131
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","05-10-2025 09:00:00",25.425602,81.917152,PM2.5,5,44,17
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","05-10-2025 09:00:00",28.840739,78.697531,PM10,54,136,98
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","05-10-2025 09:00:00",28.840739,78.697531,NO2,11,19,14
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","05-10-2025 09:00:00",28.840739,78.697531,OZONE,28,130,43
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","05-10-2025 09:00:00",28.88528,78.73880,PM2.5,51,154,95
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","05-10-2025 09:00:00",26.8458805,80.9365541,SO2,1,15,7
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","05-10-2025 09:00:00",26.83399722,80.8917361,PM2.5,15,49,32
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","05-10-2025 09:00:00",26.83399722,80.8917361,PM10,27,53,45
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","05-10-2025 09:00:00",28.9535882,77.7622941,CO,28,54,42
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","05-10-2025 09:00:00",29.063510,77.709723,PM10,103,171,129
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","05-10-2025 09:00:00",28.999264,77.7590354,NH3,4,4,4
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","05-10-2025 09:00:00",28.999264,77.7590354,SO2,10,21,14
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","05-10-2025 09:00:00",28.88528,78.73880,SO2,18,23,20
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","05-10-2025 09:00:00",26.906111,80.948222,NH3,8,13,12
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","05-10-2025 09:00:00",29.2124114,78.9611753,NH3,3,15,6
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","05-10-2025 09:00:00",30.075911,78.2859547,PM10,38,77,62
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","05-10-2025 09:00:00",30.075911,78.2859547,NO2,9,14,12
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","05-10-2025 09:00:00",23.685297,86.945968,NO2,15,27,23
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","05-10-2025 09:00:00",23.685297,86.945968,OZONE,11,21,14
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","05-10-2025 09:00:00",23.6979360,86.9443950,CO,10,74,29
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","05-10-2025 09:00:00",23.6181830,87.1057180,PM10,16,55,32
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","05-10-2025 09:00:00",23.6181830,87.1057180,NO2,8,38,18
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","05-10-2025 09:00:00",23.6181830,87.1057180,SO2,5,6,6
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","05-10-2025 09:00:00",25.262326,82.995408,CO,4,9,4
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","05-10-2025 09:00:00",25.32393,82.99687,CO,6,26,14
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","05-10-2025 09:00:00",27.5714090,77.6557570,PM2.5,11,162,73
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","05-10-2025 09:00:00",22.5367507,88.3638022,PM2.5,17,38,29
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","05-10-2025 09:00:00",22.5367507,88.3638022,NH3,7,8,8
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","05-10-2025 09:00:00",22.5687319,88.2797276,PM2.5,24,57,38
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","05-10-2025 09:00:00",22.5687319,88.2797276,NH3,3,11,7
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","05-10-2025 09:00:00",22.629801,88.352017,NH3,7,10,10
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","05-10-2025 09:00:00",22.629801,88.352017,SO2,6,10,9
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","05-10-2025 09:00:00",23.616515,87.119133,SO2,16,17,16
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","05-10-2025 09:00:00",23.567923,87.306843,CO,22,52,33
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","05-10-2025 09:00:00",23.616515,87.119133,NH3,1,1,1
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","05-10-2025 09:00:00",25.301778,82.996789,SO2,26,33,28
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","05-10-2025 09:00:00",22.58157048,88.41002457,CO,28,30,28
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","05-10-2025 09:00:00",22.49929,88.36917,PM2.5,47,73,62
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","05-10-2025 09:00:00",22.49929,88.36917,OZONE,16,34,20
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","05-10-2025 09:00:00",22.627847,88.380669,SO2,13,20,16
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","05-10-2025 09:00:00",22.51106,88.35142,NH3,6,7,7
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","05-10-2025 09:00:00",22.51106,88.35142,CO,10,15,12
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","05-10-2025 09:00:00",22.5448082,88.3403691,SO2,1,17,8
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","05-10-2025 09:00:00",26.6879226,88.4152495,NH3,11,11,11
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","05-10-2025 09:00:00",26.6879226,88.4152495,SO2,10,12,11
India,Assam,Guwahati,"IITG, Guwahati - PCBA","05-10-2025 09:00:00",26.2028636,91.70046436,PM2.5,8,39,24
India,Assam,Guwahati,"IITG, Guwahati - PCBA","05-10-2025 09:00:00",26.2028636,91.70046436,NH3,5,5,5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","05-10-2025 09:00:00",26.10887,91.589544,NH3,6,6,6
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","05-10-2025 09:00:00",26.10887,91.589544,OZONE,13,16,15
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","05-10-2025 09:00:00",26.187500,91.744194,CO,8,24,16
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","05-10-2025 09:00:00",26.187500,91.744194,OZONE,18,18,18
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","05-10-2025 09:00:00",26.181742,91.78063,CO,20,34,22
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","05-10-2025 09:00:00",26.349082,92.68449,PM10,47,50,49
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","05-10-2025 09:00:00",26.349082,92.68449,NO2,1,1,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","05-10-2025 09:00:00",24.75746,84.366208,NH3,1,2,2
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","05-10-2025 09:00:00",25.42742023,86.13886079,SO2,28,46,37
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","05-10-2025 09:00:00",25.42742023,86.13886079,OZONE,3,43,25
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","05-10-2025 09:00:00",26.80365,84.51954,CO,29,109,60
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","05-10-2025 09:00:00",26.80365,84.51954,OZONE,23,30,24
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","05-10-2025 09:00:00",25.251013,86.989001,NH3,3,8,5
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","05-10-2025 09:00:00",25.251013,86.989001,SO2,37,68,52
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","05-10-2025 09:00:00",26.349082,92.68449,NH3,4,4,4
India,Assam,Silchar,"Tarapur, Silchar - PCBA","05-10-2025 09:00:00",24.82827,92.79525,PM2.5,39,48,41
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","05-10-2025 09:00:00",26.987634,94.636574,OZONE,2,3,2
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","05-10-2025 09:00:00",26.146529,87.454184,PM2.5,42,61,45
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","05-10-2025 09:00:00",26.146529,87.454184,NO2,8,152,40
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","05-10-2025 09:00:00",26.146529,87.454184,NH3,5,5,5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","05-10-2025 09:00:00",26.146529,87.454184,OZONE,8,11,9
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","05-10-2025 09:00:00",25.265194,87.012947,PM2.5,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","05-10-2025 09:00:00",25.204762,85.514960,NO2,9,10,10
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","05-10-2025 09:00:00",25.204762,85.514960,SO2,10,10,10
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","05-10-2025 09:00:00",25.567520,83.966379,OZONE,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","05-10-2025 09:00:00",24.7955,84.9994,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","05-10-2025 09:00:00",13.67,79.35,SO2,2,4,3
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","05-10-2025 09:00:00",13.615387,79.409230,PM2.5,51,72,61
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","05-10-2025 09:00:00",13.615387,79.409230,NH3,5,5,5
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","05-10-2025 09:00:00",16.536107,80.594233,PM10,57,66,60
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","05-10-2025 09:00:00",24.7955,84.9994,CO,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","05-10-2025 09:00:00",24.792403,84.992416,PM2.5,3,23,10
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","05-10-2025 09:00:00",24.792403,84.992416,NO2,2,8,5
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","05-10-2025 09:00:00",16.5150833,80.5181667,SO2,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","05-10-2025 09:00:00",16.5150833,80.5181667,CO,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","05-10-2025 09:00:00",16.5150833,80.5181667,OZONE,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","05-10-2025 09:00:00",16.509717,80.612222,NO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","05-10-2025 09:00:00",16.554731,80.649110,PM10,36,45,39
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","05-10-2025 09:00:00",24.792403,84.992416,NH3,4,6,5
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","05-10-2025 09:00:00",30.719859,76.738637,SO2,10,18,14
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","05-10-2025 09:00:00",21.194815,81.314770,OZONE,9,20,14
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","05-10-2025 09:00:00",21.185571,81.343175,CO,38,39,38
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","05-10-2025 09:00:00",21.224231,81.408350,PM10,15,28,21
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","05-10-2025 09:00:00",21.224231,81.408350,NH3,3,4,4
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","05-10-2025 09:00:00",25.697189,85.245900,SO2,2,5,3
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","05-10-2025 09:00:00",25.560083,87.553265,PM2.5,22,37,32
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","05-10-2025 09:00:00",25.560083,87.553265,PM10,27,31,30
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","05-10-2025 09:00:00",25.560083,87.553265,NO2,10,18,14
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","05-10-2025 09:00:00",26.0881305,87.93840336,PM10,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB","05-10-2025 09:00:00",25.619651,85.147382,NH3,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","05-10-2025 09:00:00",25.366336,87.117468,PM2.5,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","05-10-2025 09:00:00",25.03280,85.41948,PM10,80,97,87
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","05-10-2025 09:00:00",24.952822,84.002396,PM10,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB","05-10-2025 09:00:00",25.376776,86.471523,NO2,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","05-10-2025 09:00:00",26.1403345,85.3650192,PM10,19,24,21
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","05-10-2025 09:00:00",26.1403345,85.3650192,SO2,11,11,11
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","05-10-2025 09:00:00",24.762518,84.982348,NO2,17,19,18
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","05-10-2025 09:00:00",24.762518,84.982348,CO,8,26,25
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","05-10-2025 09:00:00",24.762518,84.982348,OZONE,9,18,10
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","05-10-2025 09:00:00",25.610369,85.132568,CO,34,64,60
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","05-10-2025 09:00:00",30.735567,76.775714,OZONE,21,127,41
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","05-10-2025 09:00:00",24.762518,84.982348,PM2.5,9,37,17
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","05-10-2025 09:00:00",22.368195,82.746431,PM10,13,13,13
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","05-10-2025 09:00:00",28.7256504,77.2011573,PM2.5,19,345,188
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","05-10-2025 09:00:00",28.5512005,77.2735737,NO2,19,87,63
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","05-10-2025 09:00:00",28.5512005,77.2735737,CO,7,101,43
India,Delhi,Delhi,"DTU, Delhi - CPCB","05-10-2025 09:00:00",28.7500499,77.1112615,PM10,65,164,117
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","05-10-2025 09:00:00",22.126650,83.483212,PM2.5,2,13,6
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","05-10-2025 09:00:00",22.1910172,83.5197009,NO2,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","05-10-2025 09:00:00",22.1910172,83.5197009,CO,5,26,12
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","05-10-2025 09:00:00",21.237755,81.705301,PM2.5,NA,NA,NA
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","05-10-2025 09:00:00",21.237755,81.705301,CO,NA,NA,NA
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","05-10-2025 09:00:00",21.371751,81.664929,PM2.5,15,40,28
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","05-10-2025 09:00:00",21.371751,81.664929,SO2,11,28,16
